queue_ahead,daily_caller,hour,minute,day_of_week,recent_arrivals,recent_services,avg_service_time,time_since_previous_call
0,55,11,53,2,2,2,226.3,247.0
0,142,17,31,0,2,2,402.95,158.0
0,146,16,37,3,1,1,348.6,456.0
0,156,14,59,3,5,6,352.05,161.0
0,187,15,59,0,5,6,300.75,37.0
0,26,9,1,3,4,4,300.85,280.0
0,212,15,27,3,7,7,149.05,119.0
0,36,10,2,3,3,3,273.15,106.0
0,60,12,23,0,3,3,312.25,29.0
0,200,15,41,1,2,2,243.4,179.0
0,103,15,6,3,2,2,246.4,155.0
0,117,14,30,2,2,2,416.4,26.0
0,101,13,47,1,2,2,195.25,21.0
0,108,12,42,1,6,6,246.65,29.0
0,258,16,51,1,1,1,367.7,69.0
0,278,17,14,1,4,4,226.6,78.0
0,197,15,12,2,4,4,218.35,105.0
0,11,8,19,3,4,4,319.0,3.0
0,160,14,15,0,0,0,320.1,855.0
0,107,14,38,3,2,2,351.05,446.0
0,69,11,31,0,3,3,308.6,236.0
0,117,14,25,4,3,3,319.3,273.0
0,156,15,53,1,4,4,256.8,63.0
0,128,16,1,1,4,4,376.45,56.0
0,117,12,56,4,3,3,273.2,102.0
0,29,10,24,0,3,3,283.25,148.0
2,43,10,49,0,7,5,344.75,36.0
0,155,14,6,3,3,3,353.6,82.0
0,97,14,26,4,6,6,325.7,100.0
0,249,16,24,4,3,3,337.4,182.0
0,96,13,12,2,3,3,200.8,189.0
0,85,11,42,0,1,1,298.15,106.0
0,140,13,31,3,3,3,364.3,116.0
0,115,14,15,4,4,4,276.3,29.0
0,144,17,29,0,1,1,342.9,391.0
0,24,8,56,3,1,1,378.0,203.0
0,18,9,7,2,1,1,165.5,397.0
0,81,13,16,1,4,4,258.95,100.0
0,154,13,50,2,3,3,303.9,252.0
0,141,16,3,1,2,2,298.4,368.0
0,159,16,43,1,2,2,175.15,381.0
0,134,16,15,3,2,2,296.7,172.0
0,112,12,31,0,1,1,426.85,261.0
0,142,13,50,3,4,4,378.75,50.0
0,75,11,12,2,5,5,297.6,279.0
0,221,17,11,0,8,8,175.9,96.0
0,12,8,31,0,4,4,289.15,17.0
0,153,13,40,4,2,2,325.75,166.0
0,105,14,44,1,2,2,261.9,298.0
0,128,13,50,1,5,5,469.5,158.0
0,28,8,57,4,4,4,186.6,260.0
0,212,15,32,3,5,5,174.15,1.0
0,20,8,38,2,4,4,228.35,58.0
0,101,12,31,2,4,4,308.55,140.0
0,134,17,25,3,1,1,373.3,306.0
1,127,15,14,2,5,4,344.6,113.0
0,117,15,5,0,2,2,223.95,183.0
0,10,8,39,2,2,2,267.95,281.0
0,115,12,8,4,3,3,292.6,47.0
0,215,15,41,2,4,4,257.6,21.0
0,17,9,30,0,2,2,235.75,27.0
2,159,17,5,1,7,5,326.15,71.0
0,60,10,42,2,1,1,276.55,108.0
0,139,13,33,0,6,6,275.3,140.0
0,111,12,12,3,5,5,227.2,23.0
0,52,10,11,0,1,1,200.45,183.0
0,239,16,25,3,3,3,297.05,154.0
0,21,9,21,0,2,2,292.55,282.0
0,262,17,37,1,4,4,218.9,1.0
0,144,16,56,0,1,1,274.35,143.0
0,131,15,47,3,2,2,256.3,56.0
0,153,16,9,4,2,3,269.95,286.0
0,129,14,53,1,2,3,308.8,39.0
1,161,15,12,0,6,5,442.45,1.0
0,118,15,21,4,1,1,274.2,222.0
0,62,11,29,4,5,5,251.1,297.0
0,71,11,2,2,6,6,223.05,22.0
0,199,17,44,2,5,5,252.55,31.0
0,111,14,4,0,3,4,341.25,276.0
0,77,11,22,2,6,6,206.95,130.0
0,1,8,0,1,0,0,254.45,50658.0
0,140,14,39,3,4,4,359.2,231.0
0,20,8,54,1,5,5,219.35,97.0
0,180,16,7,2,1,1,289.15,414.0
0,7,8,31,0,1,1,322.35,383.0
0,143,15,26,4,2,2,302.95,286.0
0,192,16,57,1,3,3,454.4,11.0
0,22,9,21,3,3,3,356.3,476.0
0,81,10,49,1,5,5,362.9,61.0
0,33,10,16,3,2,2,357.4,125.0
0,177,14,53,3,4,5,369.7,21.0
0,10,8,44,0,1,1,285.65,317.0
0,181,15,42,2,3,3,226.2,219.0
0,106,15,37,0,0,0,295.2,895.0
0,117,14,17,4,1,1,203.55,120.0
0,91,13,59,3,0,0,349.35,766.0
0,36,9,28,2,2,2,344.3,86.0
0,224,16,8,1,5,5,249.95,277.0
0,130,16,25,2,1,4,429.8,141.0
0,136,13,29,0,1,1,238.7,121.0
0,25,9,46,0,2,2,269.5,159.0
0,216,17,26,0,6,6,316.05,226.0
0,1,8,0,1,0,0,368.4,50769.0
0,7,8,10,0,5,5,298.7,43.0
0,11,8,18,0,3,3,229.65,72.0
0,45,10,14,2,3,3,198.35,61.0
0,23,9,38,4,1,1,365.0,7.0
0,14,8,33,3,5,5,197.75,114.0
0,30,10,4,2,3,3,303.45,186.0
0,176,17,23,4,0,0,289.4,743.0
0,26,9,36,0,5,5,401.95,6.0
0,113,14,23,2,3,3,301.7,113.0
0,59,10,6,0,2,2,328.65,90.0
0,112,14,54,0,3,3,179.5,62.0
0,141,16,11,0,4,4,376.8,41.0
0,163,16,28,2,5,5,262.65,102.0
0,217,17,2,0,2,2,313.15,105.0
0,231,17,0,3,2,2,289.9,425.0
0,267,17,20,3,1,2,335.5,426.0
0,46,9,41,4,1,1,202.35,362.0
0,223,16,56,4,5,5,365.7,30.0
0,63,10,51,2,1,1,287.55,420.0
0,25,8,57,4,2,2,153.4,210.0
0,38,9,29,2,3,3,287.0,213.0
0,143,16,44,3,2,2,339.3,58.0
0,165,16,29,3,2,2,432.8,390.0
0,184,15,21,2,5,5,315.9,83.0
0,117,12,32,2,7,7,260.5,160.0
0,80,12,23,0,4,7,346.3,13.0
0,66,10,49,2,4,4,287.35,125.0
0,66,10,26,1,3,3,393.25,22.0
0,196,14,49,4,2,2,190.9,12.0
0,143,15,23,3,4,4,257.65,55.0
0,152,14,22,0,2,2,268.2,114.0
0,18,9,0,4,2,2,280.35,113.0
0,226,16,15,0,5,5,188.1,55.0
0,112,13,29,0,4,4,350.85,46.0
0,32,9,10,0,6,10,309.7,252.0
0,14,8,56,4,1,1,330.55,555.0
0,136,15,16,2,2,2,257.6,224.0
0,17,8,39,1,0,2,361.35,605.0
0,92,12,36,4,2,2,275.45,98.0
0,125,15,52,1,1,1,258.05,113.0
2,224,16,21,0,10,8,245.65,82.0
0,190,16,3,1,3,3,334.35,138.0
0,16,8,56,0,5,5,406.0,3.0
0,101,11,32,1,3,3,301.55,300.0
0,133,16,53,0,2,2,441.2,337.0
0,37,10,10,2,2,2,284.9,292.0
0,102,12,19,2,7,7,240.05,30.0
0,98,12,59,0,4,4,302.45,197.0
0,137,13,9,2,2,2,157.6,328.0
0,91,13,58,3,3,3,261.65,14.0
0,70,11,51,2,3,3,231.6,143.0
0,126,12,49,3,1,1,262.45,201.0
0,44,9,39,2,1,1,272.55,380.0
0,33,10,31,2,1,1,360.45,186.0
0,125,13,4,3,7,7,309.0,45.0
0,149,16,43,3,2,2,302.7,125.0
0,13,8,46,3,1,1,266.8,47.0
0,79,10,41,0,6,6,287.15,192.0
0,212,17,54,0,4,4,255.35,47.0
0,101,15,28,2,3,3,243.65,333.0
2,50,10,15,0,9,7,295.35,28.0
0,12,8,39,3,3,3,390.8,306.0
0,205,17,17,2,4,4,352.65,215.0
0,90,11,31,4,5,5,292.5,173.0
0,123,12,21,1,5,5,282.85,8.0
0,171,14,25,1,0,2,325.2,609.0
0,43,11,12,2,3,3,467.2,224.0
0,193,14,56,2,8,8,262.0,13.0
0,65,13,2,0,3,3,157.55,173.0
0,96,13,10,4,3,3,338.25,154.0
0,123,13,17,1,1,1,348.25,458.0
0,142,15,48,0,5,5,235.2,25.0
0,134,16,11,1,1,2,226.8,556.0
0,145,14,11,2,4,4,185.0,23.0
0,57,11,27,2,3,3,324.45,256.0
0,57,11,39,4,2,2,314.2,65.0
0,164,14,43,0,6,6,468.45,124.0
0,133,13,1,0,4,4,281.5,196.0
0,193,17,53,4,2,3,307.9,69.0
0,156,14,52,2,6,6,345.8,164.0
0,57,9,58,0,1,3,334.3,391.0
0,120,15,0,1,3,3,250.35,410.0
0,202,16,14,4,3,3,404.05,106.0
0,163,14,3,1,3,3,318.95,74.0
0,168,13,57,3,7,7,204.35,232.0
0,46,9,36,0,7,7,265.8,77.0
0,171,15,59,0,6,6,314.3,2.0
0,22,9,24,0,1,1,215.9,509.0
0,217,16,27,3,6,6,341.25,12.0
0,25,9,16,3,3,3,235.0,77.0
0,93,13,54,4,7,7,224.95,69.0
0,30,8,51,1,9,9,238.3,44.0
0,129,12,28,0,7,7,229.75,141.0
0,21,9,25,2,4,4,356.0,101.0
0,50,10,2,3,4,4,202.1,287.0
0,48,9,38,3,4,4,152.35,133.0
0,130,14,29,2,0,0,271.85,637.0
0,100,13,2,1,1,1,201.65,455.0
0,40,10,33,1,2,2,170.05,1.0
0,165,13,35,1,10,10,314.6,126.0
0,55,10,22,1,2,2,330.4,375.0
0,129,15,36,3,2,2,278.75,32.0
0,184,17,21,2,4,4,261.85,20.0
0,59,9,54,1,3,3,377.65,254.0
0,32,9,16,0,2,2,304.55,145.0
0,95,13,6,0,1,1,347.45,36.0
0,40,9,7,1,5,7,311.55,174.0
0,123,16,26,1,3,3,308.75,34.0
1,173,14,42,4,6,5,368.6,40.0
0,1,8,0,4,0,0,237.6,50748.0
0,203,15,49,0,3,3,338.55,187.0
0,24,10,2,2,1,1,274.25,474.0
0,80,12,1,3,6,6,288.7,89.0
0,91,13,46,2,3,3,148.6,26.0
0,83,13,4,3,1,1,304.15,172.0
0,68,12,2,2,6,6,254.85,235.0
0,174,13,58,2,1,3,352.35,571.0
0,122,14,25,3,4,4,247.55,130.0
0,100,12,9,2,6,6,264.1,88.0
0,66,10,45,2,9,9,396.55,4.0
0,50,10,17,1,1,1,411.2,469.0
0,123,13,24,1,4,4,231.1,441.0
1,257,16,56,3,6,5,338.3,93.0
0,167,14,50,0,1,1,267.65,82.0
0,194,15,55,2,6,6,152.3,117.0
0,20,9,18,1,3,3,273.25,25.0
0,67,10,11,0,7,7,362.8,31.0
0,81,12,0,4,2,2,301.55,150.0
0,176,17,53,0,2,2,359.05,147.0
0,64,11,25,1,0,0,414.95,716.0
0,160,14,30,3,1,1,379.95,454.0
0,139,16,19,4,3,3,409.15,70.0
2,78,11,3,4,4,2,497.15,216.0
0,168,16,31,1,3,3,282.15,69.0
0,106,16,9,2,0,0,304.15,658.0
0,30,9,32,0,2,2,241.2,149.0
0,105,11,55,0,5,5,262.75,71.0
0,145,17,53,4,4,4,252.05,243.0
0,88,12,4,1,4,4,315.6,31.0
0,9,8,18,4,2,2,244.2,149.0
0,70,11,12,4,2,2,440.25,269.0
0,134,16,10,3,2,2,312.55,152.0
0,42,10,8,2,4,4,203.2,30.0
0,11,8,39,3,2,2,267.95,395.0
3,218,16,0,4,9,6,360.45,76.0
0,163,16,19,3,2,2,404.2,84.0
0,68,11,28,0,2,2,247.8,427.0
0,109,12,34,4,0,0,259.1,601.0
0,142,15,29,2,1,1,296.85,555.0
0,171,16,28,4,3,3,309.4,297.0
0,45,9,44,0,3,3,292.1,82.0
1,146,12,56,4,4,3,362.2,11.0
0,213,15,54,4,4,4,248.55,88.0
0,169,16,59,1,5,5,198.5,256.0
0,172,15,53,1,5,5,444.5,22.0
0,38,9,43,4,2,4,318.3,305.0
0,155,13,19,2,7,7,301.75,46.0
0,166,13,59,1,4,10,281.15,45.0
0,207,14,58,1,3,3,282.05,293.0
0,86,13,56,3,5,5,302.8,275.0
0,9,8,23,4,2,2,292.9,21.0
0,89,13,5,1,3,3,300.95,464.0
0,30,9,7,2,6,6,435.95,23.0
1,48,9,29,0,6,5,338.1,74.0
0,108,12,24,4,3,3,261.65,213.0
0,123,14,52,4,4,4,372.75,413.0
0,164,15,50,0,3,4,301.7,232.0
1,151,13,9,1,7,6,182.95,28.0
3,78,11,39,2,7,4,359.5,6.0
0,13,8,43,3,3,3,370.4,248.0
0,69,11,23,3,3,3,312.35,39.0
0,221,15,58,4,7,7,350.85,52.0
0,161,14,44,1,6,6,282.0,102.0
0,209,16,6,3,4,4,310.85,86.0
0,214,16,30,1,1,3,370.05,470.0
0,30,9,10,1,6,6,409.7,67.0
0,168,14,49,3,3,3,196.5,171.0
0,90,13,0,2,3,3,173.9,106.0
0,73,12,11,4,7,7,311.15,62.0
0,182,16,43,4,5,5,251.7,382.0
0,9,8,12,1,6,6,389.95,86.0
0,34,11,22,0,3,3,232.45,64.0
0,89,11,36,4,3,3,346.45,132.0
0,144,13,26,1,6,6,325.6,47.0
0,124,15,10,2,2,2,257.95,26.0
0,11,8,58,2,0,0,264.65,708.0
0,145,14,6,2,4,4,264.95,24.0
0,186,16,32,0,9,9,236.45,88.0
0,50,10,6,4,2,2,341.65,206.0
0,189,16,16,2,3,3,220.75,167.0
0,100,11,33,0,1,1,219.9,522.0
0,57,10,2,3,7,7,272.2,18.0
0,133,13,25,3,4,4,291.25,387.0
0,186,16,11,2,5,5,252.0,78.0
0,29,9,51,2,2,2,329.25,234.0
0,149,13,36,1,6,6,255.0,106.0
0,16,8,29,0,4,4,317.55,20.0
0,41,9,20,0,2,2,239.05,220.0
0,72,10,54,3,6,6,266.7,345.0
0,55,11,22,0,2,2,271.7,7.0
0,65,10,53,2,3,3,253.35,81.0
0,5,8,9,1,4,4,305.05,55.0
0,12,8,34,1,2,2,273.0,2.0
0,140,15,14,3,6,6,243.65,40.0
0,234,17,50,0,0,0,351.05,1106.0
0,174,15,39,2,5,5,252.15,51.0
0,35,9,19,0,3,3,267.05,45.0
0,163,14,31,1,2,2,197.9,330.0
0,192,16,16,0,3,4,376.6,355.0
0,50,9,46,0,3,4,220.2,192.0
0,109,12,40,2,4,8,348.3,72.0
4,24,8,49,4,7,3,337.9,18.0
0,162,14,55,4,5,5,299.0,3.0
0,172,17,6,3,1,1,333.1,17.0
0,121,14,1,0,3,3,305.8,255.0
0,10,8,34,1,3,3,197.35,143.0
0,168,14,50,0,5,5,300.0,298.0
0,150,15,33,2,3,3,330.45,301.0
0,139,15,15,4,5,5,306.25,82.0
0,55,9,58,1,3,3,281.85,109.0
0,26,9,46,0,1,1,233.45,196.0
0,224,16,56,4,4,4,237.05,25.0
0,215,16,46,4,4,4,315.35,190.0
0,5,8,26,4,1,1,274.3,566.0
0,215,16,24,4,7,7,345.45,85.0
0,73,10,52,4,2,2,263.5,22.0
0,88,13,46,2,4,4,271.6,90.0
0,32,10,1,4,5,5,304.8,37.0
1,129,13,51,0,6,6,402.85,89.0
0,123,15,3,2,4,4,353.75,265.0
0,53,11,29,2,5,5,266.95,74.0
0,122,16,40,3,5,5,146.9,79.0
0,193,15,8,1,6,6,250.1,139.0
0,125,16,35,2,4,4,352.6,109.0
0,156,13,57,1,1,2,281.25,145.0
0,69,12,13,0,4,4,312.6,133.0
2,196,16,6,1,9,7,277.7,1.0
0,98,12,19,2,2,2,209.05,285.0
0,204,16,23,4,2,2,341.15,407.0
0,168,15,9,2,3,3,368.65,210.0
3,219,16,15,0,10,7,292.9,37.0
0,87,12,3,0,2,2,289.65,159.0
0,99,12,18,4,1,1,367.35,416.0
0,75,12,40,3,1,1,210.4,507.0
0,68,12,51,0,4,4,318.8,130.0
0,37,10,5,1,1,1,290.5,185.0
0,88,11,46,3,3,3,332.2,192.0
0,156,13,24,1,2,2,217.8,110.0
0,144,17,9,2,2,2,314.9,343.0
0,205,17,48,3,3,3,315.9,49.0
0,181,16,38,4,4,4,266.95,8.0
0,140,15,43,4,1,1,342.7,174.0
0,52,10,17,0,3,3,275.65,50.0
0,60,13,7,0,4,4,316.55,51.0
0,173,14,31,1,2,2,342.05,257.0
0,112,14,17,1,4,4,386.75,154.0
0,150,17,1,4,3,3,347.75,24.0
0,227,17,7,4,6,6,286.2,68.0
0,76,12,34,3,5,5,376.4,142.0
0,99,14,59,0,3,3,351.8,41.0
1,101,11,24,1,8,7,330.3,25.0
2,53,10,5,0,7,5,335.15,13.0
0,105,13,39,4,3,3,320.75,347.0
1,40,9,33,4,4,3,388.4,349.0
1,135,12,21,0,6,5,312.9,43.0
0,76,10,15,1,5,5,288.35,30.0
0,120,15,36,1,5,5,340.1,249.0
0,5,8,13,3,3,3,248.0,34.0
0,9,8,39,0,1,1,416.5,456.0
0,143,14,53,1,2,2,239.45,93.0
0,71,11,38,0,2,2,324.8,316.0
0,178,17,21,4,5,5,255.65,228.0
0,2,8,12,0,0,0,234.85,745.0
0,196,16,26,0,4,4,419.95,118.0
0,193,17,34,1,4,4,237.8,100.0
0,14,9,4,3,1,1,294.55,201.0
0,174,15,4,4,5,5,401.2,178.0
0,21,9,25,0,3,3,391.0,237.0
0,167,15,19,4,2,2,364.95,63.0
0,99,13,7,4,2,2,270.6,428.0
0,113,12,45,0,2,2,385.9,151.0
0,125,16,54,0,3,3,391.65,55.0
0,10,8,15,0,8,8,233.6,108.0
0,190,17,42,1,3,3,288.55,36.0
0,57,11,18,1,3,3,254.6,239.0
0,172,14,47,0,6,6,421.9,26.0
0,22,10,10,3,0,0,263.45,1018.0
0,10,8,24,4,1,1,196.9,307.0
0,156,17,5,4,3,3,195.25,155.0
0,202,14,36,1,3,3,211.65,106.0
0,263,17,41,1,5,5,198.65,221.0
0,72,13,23,3,3,3,324.1,117.0
0,38,9,57,4,2,2,332.2,273.0
0,125,15,23,2,3,3,284.25,244.0
0,144,15,52,2,4,4,230.65,15.0
0,20,8,37,1,3,3,338.15,297.0
0,131,14,24,4,4,4,224.2,196.0
0,108,13,33,0,5,5,329.65,12.0
0,41,11,24,4,0,0,233.35,914.0
0,254,17,10,3,8,8,347.7,65.0
0,20,9,15,0,2,2,260.8,20.0
0,124,15,27,3,3,3,337.65,283.0
0,152,17,29,0,4,4,268.85,97.0
0,19,8,31,3,7,8,329.5,53.0
0,51,11,36,4,3,3,218.1,250.0
0,69,12,6,2,2,2,362.35,179.0
0,231,16,18,4,5,5,297.85,267.0
0,174,15,34,4,5,5,409.35,24.0
0,141,13,29,2,4,4,372.15,255.0
0,80,11,50,3,2,2,389.95,25.0
0,7,8,12,2,5,5,189.15,117.0
0,35,9,23,2,9,9,172.85,42.0
0,44,9,41,4,4,6,413.5,2.0
0,256,16,40,1,4,4,309.4,145.0
0,19,9,0,3,6,6,263.6,131.0
0,196,17,29,3,7,7,287.5,216.0
0,213,17,15,1,4,4,250.8,54.0
0,24,8,55,0,3,3,296.6,77.0
0,111,16,14,1,2,2,374.25,323.0
0,142,13,48,4,4,6,529.15,193.0
0,127,13,16,0,1,1,384.15,360.0
0,62,11,29,0,1,1,313.75,196.0
0,94,12,5,2,3,3,331.85,80.0
0,11,8,47,0,2,2,289.85,179.0
0,68,10,43,0,3,3,266.2,46.0
0,164,14,57,1,5,6,282.4,71.0
0,30,9,43,1,1,1,341.7,237.0
0,123,12,12,2,4,4,361.15,32.0
0,6,8,27,4,1,1,262.5,146.0
0,170,17,44,2,1,1,277.75,347.0
0,146,16,37,0,0,0,288.3,698.0
0,152,13,37,4,4,4,525.85,35.0
0,135,14,28,2,3,3,322.6,389.0
0,115,15,25,3,0,0,330.45,1062.0
0,61,12,7,3,4,4,536.65,4.0
0,84,13,42,3,2,2,283.4,60.0
1,227,16,6,3,9,8,279.25,97.0
0,92,13,0,3,4,4,260.95,284.0
0,141,15,47,2,3,3,476.75,102.0
0,123,12,46,0,2,2,308.65,254.0
1,141,14,8,2,4,3,453.55,142.0
0,99,12,18,2,5,5,231.1,143.0
0,14,9,4,1,1,1,384.35,430.0
0,74,10,44,3,5,5,373.4,230.0
0,36,9,2,3,8,8,248.85,76.0
0,29,9,24,3,1,3,445.65,576.0
0,10,8,25,2,2,2,349.95,30.0
0,112,14,12,4,2,2,320.65,10.0
0,89,13,47,2,5,5,274.4,89.0
0,11,8,26,4,3,3,270.9,153.0
0,53,11,31,2,1,1,353.8,273.0
0,39,9,11,1,7,7,258.95,106.0
0,193,17,34,1,5,5,272.95,179.0
0,98,11,0,2,7,7,314.25,67.0
0,30,8,59,2,7,7,310.55,21.0
0,185,17,3,2,2,2,341.7,102.0
0,71,11,4,1,2,2,275.25,207.0
0,90,12,20,3,4,4,327.15,29.0
0,135,16,24,0,2,2,314.85,139.0
0,94,13,24,2,2,2,189.2,281.0
0,64,12,2,1,2,2,288.15,269.0
0,170,17,47,0,1,1,283.3,105.0
0,123,16,30,0,2,2,400.65,123.0
0,80,13,28,3,4,5,257.75,1.0
0,32,9,55,3,1,1,361.8,212.0
0,62,10,23,3,6,6,267.9,28.0
0,178,16,19,0,5,5,197.1,9.0
0,106,14,44,1,1,1,306.5,208.0
0,4,8,8,3,3,3,325.95,289.0
0,15,8,33,0,3,3,182.8,45.0
0,189,17,34,4,2,2,261.9,254.0
0,137,14,50,3,5,5,278.1,179.0
0,32,9,49,2,1,1,344.25,404.0
0,166,13,52,2,4,5,342.7,79.0
0,23,8,42,0,3,3,202.85,341.0
1,155,14,29,2,7,6,393.6,31.0
0,59,10,27,1,2,2,385.0,129.0
2,91,12,39,4,8,6,243.3,44.0
0,134,17,12,1,2,2,271.6,262.0
0,170,16,52,3,7,7,471.9,2.0
0,25,9,21,1,2,2,382.75,328.0
0,76,10,21,3,5,5,235.2,129.0
0,132,13,43,2,2,2,266.55,258.0
0,12,8,53,3,2,2,202.45,295.0
0,106,14,37,0,1,1,192.2,475.0
0,156,14,15,2,3,3,282.25,164.0
0,125,14,46,2,7,7,179.7,126.0
0,164,14,5,1,3,3,329.7,110.0
0,173,14,47,3,3,3,372.9,166.0
0,73,10,39,1,2,2,283.5,159.0
0,114,13,38,3,0,0,308.5,716.0
0,34,9,44,3,2,2,307.7,48.0
0,72,12,31,2,3,3,366.8,91.0
0,2,8,5,0,1,1,264.3,315.0
0,86,11,37,2,6,6,159.0,154.0
0,96,13,23,4,5,5,322.3,137.0
0,15,9,9,4,2,2,202.75,188.0
0,122,13,53,0,7,7,264.2,91.0
0,163,14,37,1,2,2,201.1,160.0
0,19,8,45,4,6,6,236.85,33.0
0,254,17,56,4,7,7,191.15,117.0
0,46,9,51,2,5,5,244.2,236.0
0,89,12,10,4,2,2,351.7,245.0
0,35,10,14,0,3,3,232.9,436.0
0,86,11,33,4,6,6,233.05,28.0
0,131,17,30,0,0,0,369.45,677.0
0,5,8,4,2,4,4,212.3,22.0
0,10,8,15,2,6,6,230.9,176.0
0,136,14,40,4,2,2,270.0,184.0
0,54,11,29,0,3,3,234.45,4.0
1,171,14,21,4,7,6,337.15,18.0
0,19,8,44,2,5,5,340.15,74.0
0,19,8,58,2,1,1,251.15,155.0
0,78,12,28,4,1,1,311.1,531.0
0,185,15,38,4,4,4,318.7,61.0
1,150,14,22,2,4,3,412.15,154.0
0,233,17,9,3,2,2,307.5,545.0
0,29,9,24,2,6,6,186.75,58.0
0,32,10,25,2,2,2,403.15,354.0
0,158,13,21,0,6,6,415.5,120.0
3,125,13,1,3,10,7,320.5,68.0
0,9,8,14,3,6,6,317.3,58.0
0,239,16,18,2,3,4,307.0,119.0
0,93,13,7,1,6,6,354.75,46.0
3,134,13,31,3,9,6,275.0,10.0
0,7,8,16,4,2,2,247.35,136.0
0,45,9,12,1,7,7,332.55,41.0
0,42,9,37,4,3,3,311.6,11.0
0,211,16,40,3,1,1,257.15,416.0
0,95,14,15,2,3,3,327.95,91.0
0,87,11,41,2,4,5,385.85,71.0
0,139,15,54,1,4,4,315.2,127.0
0,55,11,3,4,4,4,294.8,34.0
0,222,16,19,0,9,8,262.0,68.0
0,121,16,50,0,2,2,184.05,442.0
0,22,9,13,0,2,2,337.3,257.0
1,10,8,14,3,7,6,204.45,7.0
0,34,9,30,1,5,5,308.3,63.0
0,72,12,47,4,4,4,297.65,12.0
0,1,8,0,0,0,0,272.2,223601.0
0,77,13,50,3,1,1,256.4,21.0
0,54,10,57,1,1,1,362.05,338.0
0,5,8,4,4,4,4,164.1,94.0
0,142,15,39,3,3,3,273.9,184.0
0,36,10,27,1,1,1,291.8,236.0
0,201,15,11,2,5,5,176.15,183.0
0,160,17,35,3,2,2,282.5,162.0
0,131,15,42,0,2,2,353.3,266.0
0,97,14,4,4,2,2,266.2,3.0
1,210,17,29,0,5,4,226.35,21.0
0,41,9,33,0,3,3,328.45,311.0
0,166,15,33,1,3,3,282.1,342.0
0,198,15,51,0,3,3,246.7,303.0
0,79,13,55,1,4,4,209.7,181.0
0,12,8,20,0,4,4,160.4,355.0
0,72,13,16,3,4,4,275.2,5.0
0,166,16,18,4,6,6,365.5,244.0
0,21,8,43,4,6,6,339.3,16.0
0,112,13,24,3,3,4,254.55,395.0
0,86,13,27,2,4,4,278.65,8.0
0,86,12,56,4,2,2,283.0,391.0
0,132,13,43,2,1,1,312.45,231.0
0,38,9,37,3,2,2,324.35,388.0
0,183,15,44,1,5,5,206.5,47.0
0,180,15,18,1,5,5,376.7,59.0
0,134,17,31,0,2,2,239.15,99.0
0,104,15,7,3,5,5,231.7,28.0
0,40,10,31,4,1,1,262.05,490.0
0,119,16,28,3,2,2,288.25,16.0
0,57,11,54,2,2,2,336.45,322.0
0,174,15,41,2,3,3,275.95,10.0
0,174,15,7,1,5,5,332.5,101.0
0,39,9,24,4,4,4,256.35,142.0
0,5,8,8,4,4,4,218.8,234.0
0,107,12,20,4,2,2,269.95,168.0
0,125,13,48,1,3,3,326.5,0.0
0,33,9,34,3,5,5,287.8,312.0
0,99,14,22,1,3,3,357.75,300.0
0,53,10,2,0,4,4,246.2,313.0
0,175,14,29,4,4,5,321.35,277.0
0,142,14,5,2,3,3,199.25,73.0
0,56,11,21,0,4,4,192.55,201.0
1,175,15,33,3,5,8,402.0,42.0
0,37,9,27,0,6,6,162.75,18.0
0,105,14,43,2,1,1,378.7,80.0
0,184,15,31,1,3,3,325.25,104.0
0,62,12,4,0,4,4,300.4,126.0
0,63,12,57,0,1,1,159.45,135.0
1,253,16,30,4,6,5,323.95,199.0
0,109,14,39,2,1,1,271.7,332.0
0,193,14,47,1,4,4,288.05,121.0
0,144,16,27,2,3,3,302.5,36.0
0,83,12,6,0,2,2,301.7,134.0
0,152,14,29,4,5,5,391.15,147.0
0,167,16,34,3,5,5,148.7,45.0
0,134,14,38,2,0,0,403.7,726.0
0,157,14,7,3,4,4,294.15,3.0
0,21,8,55,1,3,3,208.2,241.0
4,140,12,58,1,9,5,360.0,18.0
0,127,16,37,0,1,1,365.7,160.0
0,111,12,40,3,3,3,316.95,223.0
0,118,14,12,4,3,3,360.85,39.0
0,232,17,13,0,3,3,261.1,91.0
0,43,10,44,3,1,1,392.8,445.0
0,207,16,0,0,5,5,273.7,50.0
0,66,10,33,0,4,4,246.0,65.0
0,81,12,4,3,6,6,292.85,143.0
0,104,13,16,3,2,2,361.15,65.0
0,174,17,21,0,0,0,355.1,1175.0
0,145,15,44,4,3,3,308.5,56.0
0,160,16,2,3,2,2,227.8,55.0
0,8,8,16,4,3,3,272.35,223.0
0,86,11,2,4,5,5,314.4,11.0
0,40,9,39,2,2,2,353.55,29.0
0,41,10,22,1,3,3,328.1,136.0
0,181,15,47,1,4,5,303.0,99.0
0,69,11,36,3,2,2,271.3,64.0
0,93,11,54,0,5,7,278.3,237.0
0,104,14,39,3,4,4,300.25,46.0
0,30,9,18,2,2,2,285.6,57.0
0,19,8,50,4,6,6,204.45,24.0
0,142,16,59,0,5,5,464.75,55.0
2,76,10,57,4,3,3,467.5,42.0
0,88,13,39,2,2,2,138.65,265.0
0,116,14,49,2,2,2,311.4,40.0
0,77,12,42,1,1,1,253.25,550.0
0,217,16,50,4,1,3,367.25,348.0
0,165,13,55,0,4,4,264.8,37.0
0,168,16,16,1,2,2,373.4,141.0
0,108,12,31,3,4,4,334.3,153.0
